dim_1,dim_2,dim_3,point_type,cluster_id
-2.8434677048249988,-1.4885351521072536,-6.1246822930624845,noise,-1
7.642635748433765,3.145314733475022,10.035961791910406,noise,-1
-4.639702543611012,13.453310900540806,-2.7655684748197054,noise,-1
8.330913849184096,10.80269750235361,-11.233513189842515,noise,-1
12.265930350714656,-5.274947424344081,-15.159337739017252,noise,-1
19.085662077575563,13.9357388261612,-14.919015740406362,noise,-1
-1.0191294687487549,18.107713918428736,-12.59426680719756,noise,-1
14.719910293112036,17.640104153530217,9.168781382293922,noise,-1
-3.7994383261185543,-5.209936738317452,2.226138901630378,noise,-1
18.61153155170724,16.354504655348173,13.046060214996524,noise,-1
7.6694525657878145,-12.999977384867062,11.64836696708972,noise,-1
7.079879112539913,-11.126449219886316,-0.8583622304357021,noise,-1
4.358760116741351,8.845991053628278,14.72062329481352,noise,-1
7.615394062115534,-15.167623344560992,6.346742842132951,noise,-1
12.279723083344493,-3.090837916899577,-4.3527350534160725,noise,-1
-3.494271241064141,-17.870277009558997,8.468567314930535,noise,-1
15.76337575909863,19.522835822421698,3.926588448177565,noise,-1
-0.4088368834573828,5.271803383398893,-11.57475583165037,noise,-1
-6.686643671911199,0.4581365274690796,1.8470537413971224,noise,-1
4.39218221293585,6.4143670414284415,-6.341333187331726,noise,-1
0.3783527015160857,-1.7229660981242922,6.840256904260123,noise,-1
-11.04472882078664,-14.899774746649278,-7.922314426169201,noise,-1
7.620991135981733,14.202523156648247,12.676869622633674,noise,-1
1.9833640287818923,-11.002635859419277,-14.49100567851608,noise,-1
13.941891826017,9.350949994934515,7.325025957308419,noise,-1
11.988494477955363,19.866852852803294,-4.930764572400195,noise,-1
-8.154093926664538,11.41066165654298,-17.058024229498933,noise,-1
-19.27656606147697,-8.763468685823476,0.5986569644857234,noise,-1
-4.741275131361341,-6.355032986760119,-6.712158233237906,noise,-1
8.54632646301853,9.300146636082792,-4.420223871405288,noise,-1
-2.966190474813459,-9.934197251985085,6.345499509957119,noise,-1
19.99636746665212,1.658964610614163,-9.251006769734268,noise,-1
-16.157220502116232,-8.187197059949888,4.206459460815587,noise,-1
-5.463072919988111,-5.051776943958902,7.972069926136651,noise,-1
-7.966920515225215,19.53084602533029,14.972243176181545,noise,-1
10.726398307222617,6.313694858371566,-7.644567008868673,noise,-1
-6.028059251172856,10.003893877556392,3.0306248091319112,noise,-1
3.2898738649837327,13.668571726626825,15.202058857452704,noise,-1
-4.574895058294167,-13.203185499318977,-8.78391691902873,noise,-1
17.333602243052823,-18.979009614441114,-5.625923650709662,noise,-1
8.823892155299799,7.412831619304722,18.544184484922297,noise,-1
-3.6960897503001497,-7.742228033356806,-19.441402054723827,noise,-1
-10.183681619322591,-9.15294046203826,3.6676133150130994,noise,-1
19.13075742823799,6.796972224259527,10.056697580178277,noise,-1
-8.397227320575308,-3.4426823598689538,-0.8368905369314952,noise,-1
19.70581715603664,4.2079399085034765,0.906517679787207,noise,-1
-3.443418043399987,1.990123424175856,-17.647126211246658,noise,-1
6.043703777982223,-8.411657883394454,3.1571372779183093,noise,-1
19.16558341240489,2.9157817930249728,-15.313167781367545,noise,-1
-17.450291401545293,7.931236915062534,11.471041340483922,noise,-1
17.180095768432224,16.692500629687707,0.1246210961386538,noise,-1
14.528912939753418,-7.364224885949584,-18.191453342224268,noise,-1
19.15716879215166,-18.118092012438943,8.96177168807791,noise,-1
-8.789238825569798,-15.577919641092146,1.4895528857701947,noise,-1
-17.39827591220027,-13.750236890543658,2.172716595123468,noise,-1
-9.439824386965064,8.416624269263508,4.980910986148267,noise,-1
8.750537795896093,-4.372723706091652,7.075634313671984,noise,-1
11.78441668580746,-16.648931938702944,19.92575189713029,noise,-1
-4.719567935145843,8.868126982583867,15.634609783212396,noise,-1
12.130703029921024,-18.098082580204604,5.266410164772072,noise,-1
6.486195910488576,5.764070449556748,-18.667132698895696,noise,-1
-7.393795341704745,10.111094928392468,-8.90367714706191,noise,-1
-14.94868041961258,-16.55237569032847,7.365108159066033,noise,-1
2.409792099748458,3.2544455500417087,-19.618780118338712,noise,-1
-13.26372246797398,7.141064647329181,-13.71620807649128,noise,-1
3.871525947022548,-6.828171746331861,-12.985369909421332,noise,-1
16.001688940930833,-11.528382731306298,18.690876107033347,noise,-1
-8.368583298359415,-7.767224758117365,-11.0885282235021,noise,-1
