dim_1,dim_2,dim_3,point_type,cluster_id
2.334927993557802,16.73714106594646,-13.88772428520446,noise,-1
-1.8720281340106557,15.718348756650856,-3.1410263371783707,noise,-1
-19.80109185933046,2.130010125950136,4.1557869862911865,noise,-1
-6.304509100987655,-11.43616471789386,14.758920393115112,noise,-1
12.582272400079964,-19.84231202882738,11.683494475848208,noise,-1
-2.70329792049521,-8.245911752534361,17.148548843756174,cluster,0
-2.3814611711993585,4.336953096635089,5.78453042683185,noise,-1
3.119924273628911,0.4531923552461059,-13.66993664900424,cluster,1
8.172007978192852,-19.983559350672863,2.7781851270161653,noise,-1
8.314516742230182,5.0611622874561135,6.035087342575402,noise,-1
-19.897501051701333,-14.76011799945396,-5.44119120340438,noise,-1
8.024158749946949,-7.554007228025812,-15.608676893199815,noise,-1
1.5222529175434405,-19.18877583673085,5.738126679267172,noise,-1
-10.440424774486846,-2.2662358669783167,1.7931037186800545,noise,-1
-0.0540455440634914,11.256016787002284,-14.876973281485046,noise,-1
-18.601876356739613,15.71563531114117,-11.330868390875622,noise,-1
11.174038621283133,-10.726731868280137,9.14493525952193,noise,-1
9.17678496506909,2.1495469201174373,-15.493739635562768,noise,-1
1.147143874306057,7.398605509320149,-19.825864829286264,noise,-1
0.6340965910291843,-5.185553405933106,11.34681932312276,noise,-1
-6.929365776254798,-5.894481623892119,-6.784458393214248,noise,-1
3.035503854166386,-4.203415369699343,-18.227420936217264,noise,-1
1.2388959073078318,-19.63351533603859,-8.517460889945458,noise,-1
-11.833366168742646,19.84187648101716,3.037676589301178,noise,-1
10.690760750177668,-2.0547107153313213,9.609090238479176,noise,-1
9.798942080517776,-6.166861890343114,-10.1503938534483,noise,-1
2.0074889982350363,17.116682049209373,4.756845935819456,noise,-1
15.633584426950826,-11.70396143503777,3.7344667104502847,noise,-1
-4.708052772405317,15.164201731898068,-16.137613069624027,noise,-1
-11.16587822426096,1.2426679096449575,11.097271609030315,cluster,2
5.379830627289657,-7.543875775862814,19.787586115421767,cluster,0
