dim_1,dim_2,dim_3,point_type,cluster_id
-19.53212523509361,19.37012173861697,11.809213099298235,cluster,0
3.710306427371769,10.397988101528476,-5.877231332942522,cluster,1
-11.07114587421306,16.268261985543063,-5.868501826322706,cluster,1
-3.3358954162332357,-16.14430523697061,-6.747520508225794,cluster,0
-19.55663513750008,14.04318990944214,3.903336172938758,cluster,0
-14.458166200974972,-18.067009583370776,-15.128442416909628,cluster,1
-2.7890268437299497,-1.540428644114353,-3.235878450674509,cluster,0
11.607334428736417,-9.560616578480904,-12.47337662576841,cluster,1
-18.740124706256758,-15.791404592943383,-1.7793869091733825,cluster,0
-19.16243992972816,-13.286302590414088,13.975637640329031,cluster,1
13.811126833411194,-13.044289139261256,7.865264647479666,cluster,0
-6.240034786101498,19.435761156055342,-1.490823598501791,cluster,1
-17.284310768554832,-1.0864969471324135,10.207674390849665,cluster,1
-19.34991288011716,-17.23159084484593,17.87159339374911,cluster,1
16.166178559653012,4.580656605550061,-8.992680512441321,cluster,1
-13.298256303329817,11.752991745891071,-17.711560688843658,cluster,0
-7.280772253143972,13.92686529642775,3.083729393894341,cluster,0
17.33179116801832,18.98439828226229,3.5217283437483786,cluster,1
15.121480191008551,7.933707489121758,15.87213081550604,cluster,1
-3.022841611353286,7.715822449242921,-14.390183958597746,cluster,0
3.022453796369025,5.43363268959148,16.008155830837076,cluster,1
0.5918461358099627,11.92590890435926,-12.846382130029138,cluster,0
-5.2803241292941205,-6.794112181113054,-0.1026335155785282,cluster,1
17.396495736286106,9.65707758861582,-1.7098066432571637,cluster,1
-9.264310247188211,-16.018264212893403,-19.7242455515157,cluster,1
-18.703519300417625,7.097836743612916,-7.849610428921828,cluster,1
6.560435311867433,-12.948411851833663,10.12103670871668,cluster,0
14.173448549094182,14.76012196131176,-15.843886463807394,cluster,1
7.381712097738237,-1.1672886184291509,10.690760086538669,cluster,0
-12.035071103697309,-19.18219162911225,12.803385401838426,cluster,0
-8.622116072540674,0.0120651648038396,-8.036537644004106,cluster,0
-8.68028944579757,-5.647823006203323,1.8994844254639,cluster,1
6.720764089803364,9.771304645572386,16.57478401418534,cluster,0
-18.91922952184621,-8.214652828724237,6.256023724420899,cluster,1
2.327717835166304,-7.609386471058809,-13.036054322534865,cluster,0
-2.5888821158260957,-7.711650702525992,10.232420640430956,cluster,0
17.871277839780802,-17.616307325261197,18.9792712437098,cluster,0
-8.088558454241177,-16.700384343955136,-3.5773218832521927,cluster,0
-2.157395238022381,6.163758422342404,-5.83924873788995,cluster,0
-8.139308188431645,2.419991536276612,-12.002031563129542,cluster,1
6.377815024677133,-8.433201848618012,10.695244754759283,cluster,0
