dim_1,dim_2,dim_3
-1.6035445635807406,-15.652424760940553,-5.391758791695803
-19.053852300644863,1.0106399594046387,13.652534303771368
15.222523397054317,-13.935595757581059,-13.969630013524469
12.411629289596448,13.53476788685228,-6.322786605005412
-0.4224212232300353,19.35761733469488,19.23706406589858
-17.74409690529627,6.53265517284359,-15.418765725948358
13.127124459893999,-16.5398136595428,14.901561691377687
2.783871365522206,-3.654293260008302,-4.6219245443157675
5.121269122082634,-14.655227130691522,13.650536555558233
9.013867791474006,-7.023179539201578,-10.056060255234911
16.090944572680876,18.83805372185676,15.388862448332652
-16.220779547077647,16.621196360285268,12.851780249489664
-17.55966265619355,-13.163732690371228,18.884519356183198
-4.324902875571329,19.390844695282027,4.67082785442544
-19.91654729152671,8.469879914408999,-9.215600204330471
-16.84270849141489,-1.0090171623464492,-13.418559695539898
-16.546175312628023,-0.3832573167372608,-18.99621073681758
4.745437095295596,8.771781446732511,-15.96618514829251
-5.0596799502650605,-16.697509045675773,18.549158016932445
-16.195596251157014,11.07965060911173,-12.60229657622633
8.566463389978544,12.190632853588447,-6.897559600739562
-19.874234163732673,-4.6521390841329335,-12.25102818092267
-10.752386600341183,-4.073226634155237,-8.318852097543466
11.020927573312992,11.244938291202594,7.208515415568687
-7.779107944671274,6.178002864682632,18.044138547301166
-2.707512365962657,14.085156271000258,-9.223538231628673
8.476922642684368,15.466972906620597,-19.831128885648237
-10.41367859137701,16.929920486690207,9.33201628367259
16.294714324588078,2.445125912098163,15.126397471869481
10.299017019869087,-11.57842620228874,10.436732519011343
14.316876749093566,-10.854609222595496,1.6384675349925857
8.074135628085884,2.5905639792113107,-6.491014904929946
-0.9567321806886007,-6.220313993451185,-6.4341685723869535
1.8084455030598967,4.076967026242706,9.159559182288177
-18.66363947151875,4.908645090616339,19.206641146831444
-7.115200846065219,-8.056288933305002,4.450352243956537
9.031246754655804,0.08506002061381679,-1.176433444089497
-5.968290154466999,-15.590907198615302,-16.832708406247548
-17.758927351839873,-9.12646574709212,-16.394433256296686
4.290257018365455,17.867834636629752,10.478970447891612
-1.816875688871427,4.021126274101135,-11.212883042111375
4.650237832058004,3.0978299000505594,18.982951978800635
-7.2316902262736384,2.32695716525847,6.818017559128915
16.65102411102852,3.936779830325502,9.384096584299805
0.17458929376829602,-12.457479108360996,7.943759884334483
10.769541940138332,15.585185030451505,4.397814250209592
-14.378236424621097,-7.3856368873302,-19.53276325597183
13.51665709992907,-0.7425874453883239,9.010307414394717
-14.08189463662939,-11.91563892062424,8.680529638913196
4.034573983684943,5.141312919820397,4.342045030337687
6.996588418175737,-18.394443645392702,-5.07081589917599
-16.912296864299247,12.478071509253333,-18.21829232536252
-6.3354673145227025,9.894828234303308,-19.23443300355001
10.874503433159184,-12.713200551731436,-6.137152494325996
-0.7892537556026902,-5.941787838844252,11.967964774439409
-14.451065788561541,-2.055225306794629,-0.6676363698555541
-9.860119251660478,16.800124700726755,-9.8614375435539
8.312005271202061,0.09597172045108238,-18.961048016310862
1.7843965930327776,-18.282093884795763,15.019310884710919
-15.630955039589649,-15.199944012705341,0.05325460832873219
-1.7013476251859458,13.369157247669385,9.368044209229911
9.270988889097175,0.17978066738008636,5.065741847381432
1.4509664785402308,-1.8327395129135695,6.127706778810591
18.92640473254265,-7.965995451165103,-12.354499073106027
-3.4109479964777556,13.714452503626127,16.0146879084176
-6.323113513883447,-13.425620869493216,10.703549916892285
-5.17509406024538,-5.226121372615387,14.015939663361408
0.12522279764004907,-11.439186487793457,18.23850686227963
-14.422875606032548,16.317013380354425,-5.1632027434341765
-16.42589300757132,-16.898577808238468,-11.624695649161158
12.43681616372573,-19.663542357502358,6.100676352420095
15.292198430327346,-1.7362401839777988,18.89011841023884
16.838344004707814,-5.751462702055555,3.522514877671018
-8.982562234294459,18.154134296073032,16.389664555676127
7.369459133927059,18.199979575456176,16.0253837899347
-19.003808692288633,0.10313863466149797,17.99849872651206
-7.822728277196349,2.0964248929010196,-4.407012874380211
19.975061192224494,1.0345384353351825,-16.05975878182688
-18.46033497598794,-10.532084168646335,12.329263235145767
18.89253359329978,13.977137293321817,-18.823839449278296
-4.444151302175289,-1.7111039550464646,19.791027382373315
-0.47353970836088166,1.722085189769004,18.715742517092167
-16.216797426804167,7.444705280621982,4.032840873030899
19.038568422720836,3.4365618480112694,-5.684466322036252
-11.871069227839026,3.4497158273481148,-5.949095830449105
-8.347114489284495,12.406757276690286,2.757989227988414
-13.617346947317571,-15.231584307136877,-8.703553782026647
7.53399756579039,5.4813165745631025,-1.0197782131146909
-6.094474059180541,-7.722811087073186,-12.354010876983512
-3.1096614609463344,15.303159561070785,-4.263570653600279
-10.379061301368356,-18.20810779510517,17.169348984159278
-0.2444623988409802,-19.587164389222398,2.4450847902643886
-12.372142386754067,12.385680712494803,11.550757157826599
-19.175333799324093,17.219053566174452,-18.732851885276467
-4.951634709851689,9.703085685937918,-1.658624521955229
-7.54016426465229,-15.038232818522484,0.6944307853664142
-6.111974053892348,16.248775407234668,-14.728028930908241
-1.8666954055317788,3.2022083833673953,11.562415038953091
1.8941317171877081,-6.340534070997087,-15.231201520647023
-13.401383495741431,-0.2999826578198821,-10.569390663492712
10.78723860549622,0.4954959811322439,14.594166002792221
-7.802060660093883,3.8085451851966248,-14.664208556553735
-7.571584402973738,-7.37735395237776,0.014455417341203258
-8.454599498459592,11.762177335359954,18.51950883352518
-17.42635592663332,17.356487928789463,2.941455052293964
5.316959495372796,-6.913600322042228,2.665497309361683
13.284021840490453,-5.572105222256614,-6.121183105525825
-5.135892532428517,15.961593604120537,7.596702994624934
1.2739241567954416,13.554107797842036,2.1941589447122887
-12.43853387311245,6.318687486705528,17.18734742732159
-11.788284463264155,8.430213601081444,0.8284120769736667
-9.933014308832062,12.25212570902248,-16.585117994067744
-2.380887389101648,-11.230805783472553,0.7415625312014669
-12.249359662599058,-19.92361672340345,3.6341201513484975
-1.6288972577746286,1.6643869338702224,-15.745205441639825
18.982633564262592,-13.438673535538271,-5.647039188460234
-12.712607878812623,15.135722336782585,6.18182421501162
-13.857742535228436,-19.01477221746711,-18.43792357393947
1.9563210089170582,6.506659377217471,13.746400936098048
-16.596888390534055,17.604772255196345,7.836274584054177
15.33839486641552,-18.30297109516943,-19.392543506418008
-9.565176595620866,-14.359678453018233,-6.501139914385053
15.32876640462942,0.640151015129522,-13.099888671149413
-17.22524491933807,-16.713319870606924,12.4169055834031
8.027628285977826,16.451373687430234,-1.8443736532822967
-14.251970151588331,2.4249559997857695,-13.624754186872643
-11.612577349406617,7.044202813140302,10.4683674075992
