dim_1,dim_2,dim_3,point_type,cluster_id
4.234633189539096,15.563918476580888,3.228872185191335,noise,-1
-18.92515506629641,6.457583920078754,-3.9418909162867592,noise,-1
-19.3806377166496,-2.185516736561599,-19.74541209131112,noise,-1
-3.0159768073637814,14.519143905524224,-10.353581261458702,noise,-1
-18.40139692718151,10.368818466756014,-17.621668614939704,noise,-1
0.8621020487157978,-17.867965750376833,17.832653145851708,noise,-1
12.78979556896953,-12.42236318208423,-5.223945583513787,noise,-1
16.33379904527817,-2.312000224595259,14.94481538731224,noise,-1
-7.346251258048774,17.448908193092784,-19.46049664143007,noise,-1
-13.969922154150831,1.062650005997714,9.486491075411386,noise,-1
-16.75029122055041,-3.475398619579334,6.001391549490705,noise,-1
-12.08366595777662,13.001793348780907,12.111677300592916,noise,-1
-3.746558980556856,7.229320517054294,5.223528762830622,noise,-1
-2.3926447566198696,13.802068282794307,11.294951551761804,noise,-1
-14.316655686204314,-9.030895373037954,-12.236536151482778,noise,-1
-6.606818532123215,-18.23315628356127,-5.384983306076734,noise,-1
-0.5128454482515856,-6.279070798585202,15.433680265626409,noise,-1
-18.578791438994003,14.3483923700743,11.670891880617724,noise,-1
-10.617218012942224,17.429941845820586,11.635123980213397,noise,-1
-11.690004366579853,1.111573208309693,-4.92336175362189,cluster,1
-9.997118716046476,-17.778299208264457,-16.407784354236327,noise,-1
11.319055018248129,-4.9179153975515,-0.7715450148452092,noise,-1
15.421000985191776,16.494459403925724,-4.69229383434036,noise,-1
-7.359690469033854,18.050268282437838,17.358298872877455,noise,-1
-7.849553647079212,4.617031726199301,0.5475285698262944,noise,-1
1.971708289184555,13.934020848758337,15.33247287381807,cluster,2
17.61510797418137,-1.0751108198573007,-18.932629391617372,noise,-1
2.556889262780455,3.1805325439365006,13.109751576298876,noise,-1
4.80306958226549,-5.142644703697009,-11.059857085414851,noise,-1
6.238154389240552,10.363488819048982,-15.71282709972406,noise,-1
7.22343846973482,2.970761241224352,-1.322182202806772,noise,-1
3.812464014123108,16.302770402462357,7.607007682229238,noise,-1
15.087548130880528,9.82612617465886,-3.189854157127222,noise,-1
5.518899583380623,0.8302355465644098,5.784617263751841,noise,-1
0.613784841758445,-10.731315617134983,-17.291511040540758,noise,-1
3.2937261068446766,-1.1153823433056722,-2.1739096491202403,noise,-1
-13.451506383316389,17.615528534088483,16.760797742438356,noise,-1
13.05578622269563,-1.3541521605530846,6.478396502095059,noise,-1
-9.965063803437628,4.917716457529128,-10.162577450860706,noise,-1
1.767811347275181,-18.82246963265949,10.736486688880548,cluster,3
-9.482123094002135,-16.289648785040008,7.125390521172594,noise,-1
-7.6747720263660035,9.455536020306926,-0.1636464057643749,noise,-1
2.9541807142320344,-8.54204842876392,10.423431697783055,cluster,3
-13.446226806226733,10.483463209439286,-17.144738753620278,noise,-1
14.599748731584375,-17.366426275028026,-12.639081011005334,noise,-1
-1.4176305857262823,-6.416671769768186,2.4717256081392414,noise,-1
-14.54460808541826,4.326791132437258,13.072420846229612,noise,-1
15.6045015007102,-7.48625235056994,-17.50731290021113,noise,-1
-4.171233290856492,-4.138448293192379,-11.7328858063793,noise,-1
9.310471074893016,-7.270254099275446,-3.918546244889029,noise,-1
18.868726300661137,-18.382531311053818,-11.948108074826136,noise,-1
-8.177872169247852,18.690588988701258,-9.00015945025778,noise,-1
-6.782520339258934,-2.369954581977275,-7.858186319692763,cluster,4
9.52571921597211,-10.5067645566056,-19.33499022037434,noise,-1
-12.083285304876906,-14.007313437085426,12.215483278826,noise,-1
13.07886733562468,-5.953911977230488,-6.223595992093426,noise,-1
12.729036476432626,1.5237106511670788,-7.049485876938725,noise,-1
19.17647278317012,3.521153171505766,1.2147567256551568,noise,-1
-1.1679027890996745,-15.030994978192922,7.504744696151459,cluster,3
-17.223318005709768,-1.7713301738188711,1.0723762519584952,noise,-1
-4.124927614684658,5.497896137795948,19.442739168799783,noise,-1
4.823196618277756,6.377289091084229,8.882033194321124,cluster,2
-0.5335729692332869,7.075770908593476,-7.855021535083445,noise,-1
-5.233637086405523,-9.340549319748789,13.9701450951126,noise,-1
-1.3703810928171762,-10.495155541718656,7.855518742429627,noise,-1
-7.884635926580149,13.344877175767785,19.89978376527657,noise,-1
-3.425440374357777,-2.042596967855971,-0.8333875718237636,noise,-1
8.745885619596883,8.629462943297426,9.749134679754285,cluster,2
10.200683676581464,7.628061741339525,-9.741274787748262,noise,-1
2.784406896253291,-11.81983966803546,0.7194069941059276,noise,-1
1.752531235364117,-16.22943059455521,-18.854605469523435,noise,-1
8.994336756269952,-19.04752784490306,5.318992916523719,noise,-1
16.53260140836668,-13.806386869380262,14.632142910605374,noise,-1
17.360098868106235,-13.996264735254403,4.102910841062233,noise,-1
-18.154641322353093,15.963108925397208,-4.209906937993511,noise,-1
4.353206605848921,-0.1610269062849667,15.934679416784576,noise,-1
7.52345358513249,-9.631591068210351,14.08278060052328,noise,-1
9.48823776998523,-14.96773979342004,-3.823249283143252,noise,-1
-10.335329174593056,-19.33688452562958,19.125684886696824,noise,-1
19.72214795155289,12.798281495742389,3.343542714291921,noise,-1
-11.707472786029577,17.3551891816821,-17.0084579654956,noise,-1
-16.158772701022816,-6.581398369642081,-1.6873749447300457,noise,-1
-2.928325127895953,3.550895564801152,13.417408982452253,noise,-1
-12.036476347606047,-10.917948074486944,-17.741421191545122,noise,-1
13.78502862746253,15.262713624652283,4.268250058142947,noise,-1
11.587747720182708,19.64661172913972,-19.047379086972207,noise,-1
-17.178201249492982,1.936021313785634,-4.907085707545624,noise,-1
-6.321197714563468,-11.364566977022935,-18.575799140702276,noise,-1
0.6108231347860453,10.761997699024588,-19.088817418165757,noise,-1
2.5548943786689837,-4.067582183493723,-15.317823602168636,noise,-1
-10.665284933698077,-6.3146846373479,-4.653439308521662,noise,-1
-13.75018465660746,2.2442674755692025,-14.951834115685632,noise,-1
6.258505623505563,-12.702927101220052,3.591805560632892,noise,-1
-7.975073577335623,15.785500619026806,-13.34575071740025,noise,-1
16.83040154471734,4.689957826628376,-11.466033177610164,noise,-1
0.3077048918389664,5.098898428187596,-18.550493223745924,noise,-1
3.5977024055599856,0.831218810432766,-7.53264702478296,noise,-1
3.925605260386721,-8.686678627229337,-6.719865708541954,noise,-1
12.952064249733487,14.228763338195726,-1.0807550969267794,noise,-1
17.243057578069426,-3.096744456512404,-9.454006457392548,noise,-1
-4.445154644128788,1.7313382387531675,-15.881628816932167,noise,-1
-3.077340861907526,-15.346969277474924,-16.229853303935524,noise,-1
-6.356686251085652,-3.8021209976167833,17.20324755079656,noise,-1
7.166800427592751,16.10009742111142,13.50669041497273,cluster,2
17.35294025720409,17.52553628897209,18.606115045208576,noise,-1
1.320336145271188,-4.615256401741515,-6.293115382551733,noise,-1
-18.489200295278035,14.35614483832471,-18.93814978382313,noise,-1
10.904512313800542,-0.032802008027339,-1.83925518616428,noise,-1
-18.06898691035083,-9.093606320190638,13.605065286933709,noise,-1
-2.509577165812722,18.054075838390567,-3.4429156120135715,noise,-1
-9.508349516810696,2.771068614977864,12.908099136591275,noise,-1
11.543682521958946,19.367066092239615,-8.771674111214516,noise,-1
-10.71059385600102,-5.467764928253253,-17.095685814825416,noise,-1
19.62822784420996,14.722076785894323,16.338704685268908,noise,-1
-0.9564784075733428,-10.48406562857323,-10.732717925364712,noise,-1
-11.611718946090903,-0.5766827747177388,14.078492488622691,noise,-1
-14.321451323131411,10.502707210221423,17.852201329055703,noise,-1
-6.502525525931775,5.875023405394892,15.409230722021029,noise,-1
19.95238644450605,-8.542855003540332,-4.040375404153247,noise,-1
-10.783557509662774,5.84234150822531,-2.755308840969807,noise,-1
-17.22876268398231,-10.148159164142028,7.900956951788952,noise,-1
5.295812734567008,-12.046824646217477,17.15305376104628,noise,-1
3.120616932210577,13.049125408666022,-3.258008040881585,noise,-1
-18.310213456542517,-11.758135135911411,-12.884900276873775,noise,-1
-7.257776190493708,-12.54056213383048,1.36398110725807,noise,-1
14.00950162326086,9.344423235652627,-10.80828399796436,noise,-1
-1.2849945046346465,-1.9599649788279367,4.00037306388289,noise,-1
17.46333586499918,12.33488816152758,-8.090610989262013,noise,-1
-1.2995196320749258,8.990915849761514,-13.319643241617554,noise,-1
1.3842089721300113,6.921715623520178,19.22801804769854,noise,-1
19.479670505825663,2.7224486529328864,15.115544817764572,noise,-1
0.5588224156668851,12.572189688845633,6.126001030116775,noise,-1
5.219815366406365,0.0290456879354117,-14.433511626426805,noise,-1
1.307409385864208,-18.399869677495488,-13.587466551549753,noise,-1
13.64026836911784,1.1912656944171296,-15.105130293464873,noise,-1
-6.616518188148808,-15.665883482642826,-11.461827574872236,noise,-1
9.557705906236915,17.712309702641605,6.02445424568937,noise,-1
16.99829415842582,17.751321796767982,-16.815316045500055,noise,-1
8.23926272041692,8.309655795231023,18.286832489461723,noise,-1
-7.062098956899504,13.253192864766008,4.328113863260992,noise,-1
6.813597432821432,-11.567015128475209,-14.522923864291544,noise,-1
-0.4453150093791258,3.0610672308488738,1.7534193512027016,noise,-1
-13.620110353767462,-7.584315541775325,6.277184635823122,noise,-1
-4.62947861144726,17.868296411252132,9.349661576490815,noise,-1
14.902469626888369,3.4749979472505608,16.02206930906393,noise,-1
-1.0271695041021758,-6.536792194498835,-2.4750448450993865,noise,-1
